user,stimulus_order,image_a,image_b,reference_a,reference_b,choice
test1,1383,images/train_2000/P11_R03.png_crop_223_0000_a.png,images/train_2000/P11_R03.png_crop_223_0000_b.png,images/train_2000/P11_R03.png_crop_223_0000_ref.png,images/train_2000/P11_R03.png_crop_223_0000_ref.png,B
test1,1384,images/train_2000/P11_R03.png_crop_224_0000_a.png,images/train_2000/P11_R03.png_crop_224_0000_b.png,images/train_2000/P11_R03.png_crop_224_0000_ref.png,images/train_2000/P11_R03.png_crop_224_0000_ref.png,B
test1,1385,images/train_2000/P11_R03.png_crop_241_0000_a.png,images/train_2000/P11_R03.png_crop_241_0000_b.png,images/train_2000/P11_R03.png_crop_241_0000_ref.png,images/train_2000/P11_R03.png_crop_241_0000_ref.png,B
test1,1386,images/train_2000/P11_R03.png_crop_250_0000_a.png,images/train_2000/P11_R03.png_crop_250_0000_b.png,images/train_2000/P11_R03.png_crop_250_0000_ref.png,images/train_2000/P11_R03.png_crop_250_0000_ref.png,B
test1,1387,images/train_2000/P11_R03.png_crop_48_0000_a.png,images/train_2000/P11_R03.png_crop_48_0000_b.png,images/train_2000/P11_R03.png_crop_48_0000_ref.png,images/train_2000/P11_R03.png_crop_48_0000_ref.png,B
test1,1388,images/train_2000/P11_R03.png_crop_50_0000_a.png,images/train_2000/P11_R03.png_crop_50_0000_b.png,images/train_2000/P11_R03.png_crop_50_0000_ref.png,images/train_2000/P11_R03.png_crop_50_0000_ref.png,B
test1,1389,images/train_2000/P11_R03.png_crop_84_0000_a.png,images/train_2000/P11_R03.png_crop_84_0000_b.png,images/train_2000/P11_R03.png_crop_84_0000_ref.png,images/train_2000/P11_R03.png_crop_84_0000_ref.png,A
test1,1390,images/train_2000/P11_R03.png_crop_89_0000_a.png,images/train_2000/P11_R03.png_crop_89_0000_b.png,images/train_2000/P11_R03.png_crop_89_0000_ref.png,images/train_2000/P11_R03.png_crop_89_0000_ref.png,B
test1,1391,images/train_2000/P11_R03.png_crop_8_0000_a.png,images/train_2000/P11_R03.png_crop_8_0000_b.png,images/train_2000/P11_R03.png_crop_8_0000_ref.png,images/train_2000/P11_R03.png_crop_8_0000_ref.png,A
test1,1392,images/train_2000/P11_R04.png_crop_10_0000_a.png,images/train_2000/P11_R04.png_crop_10_0000_b.png,images/train_2000/P11_R04.png_crop_10_0000_ref.png,images/train_2000/P11_R04.png_crop_10_0000_ref.png,B
test1,1393,images/train_2000/P11_R04.png_crop_115_0000_a.png,images/train_2000/P11_R04.png_crop_115_0000_b.png,images/train_2000/P11_R04.png_crop_115_0000_ref.png,images/train_2000/P11_R04.png_crop_115_0000_ref.png,B
test1,1394,images/train_2000/P11_R04.png_crop_133_0000_a.png,images/train_2000/P11_R04.png_crop_133_0000_b.png,images/train_2000/P11_R04.png_crop_133_0000_ref.png,images/train_2000/P11_R04.png_crop_133_0000_ref.png,A
test1,1395,images/train_2000/P11_R04.png_crop_158_0000_a.png,images/train_2000/P11_R04.png_crop_158_0000_b.png,images/train_2000/P11_R04.png_crop_158_0000_ref.png,images/train_2000/P11_R04.png_crop_158_0000_ref.png,A
test1,1396,images/train_2000/P11_R04.png_crop_160_0000_a.png,images/train_2000/P11_R04.png_crop_160_0000_b.png,images/train_2000/P11_R04.png_crop_160_0000_ref.png,images/train_2000/P11_R04.png_crop_160_0000_ref.png,A
test1,1397,images/train_2000/P11_R04.png_crop_171_0000_a.png,images/train_2000/P11_R04.png_crop_171_0000_b.png,images/train_2000/P11_R04.png_crop_171_0000_ref.png,images/train_2000/P11_R04.png_crop_171_0000_ref.png,A
test1,1398,images/train_2000/P11_R04.png_crop_172_0000_a.png,images/train_2000/P11_R04.png_crop_172_0000_b.png,images/train_2000/P11_R04.png_crop_172_0000_ref.png,images/train_2000/P11_R04.png_crop_172_0000_ref.png,A
test1,1399,images/train_2000/P11_R04.png_crop_176_0000_a.png,images/train_2000/P11_R04.png_crop_176_0000_b.png,images/train_2000/P11_R04.png_crop_176_0000_ref.png,images/train_2000/P11_R04.png_crop_176_0000_ref.png,A
test1,1400,images/train_2000/P11_R04.png_crop_178_0000_a.png,images/train_2000/P11_R04.png_crop_178_0000_b.png,images/train_2000/P11_R04.png_crop_178_0000_ref.png,images/train_2000/P11_R04.png_crop_178_0000_ref.png,B
test1,1401,images/train_2000/P11_R04.png_crop_183_0000_a.png,images/train_2000/P11_R04.png_crop_183_0000_b.png,images/train_2000/P11_R04.png_crop_183_0000_ref.png,images/train_2000/P11_R04.png_crop_183_0000_ref.png,A
test1,1402,images/train_2000/P11_R04.png_crop_184_0000_a.png,images/train_2000/P11_R04.png_crop_184_0000_b.png,images/train_2000/P11_R04.png_crop_184_0000_ref.png,images/train_2000/P11_R04.png_crop_184_0000_ref.png,B
test1,1403,images/train_2000/P11_R04.png_crop_20_0000_a.png,images/train_2000/P11_R04.png_crop_20_0000_b.png,images/train_2000/P11_R04.png_crop_20_0000_ref.png,images/train_2000/P11_R04.png_crop_20_0000_ref.png,B
test1,1404,images/train_2000/P11_R04.png_crop_26_0000_a.png,images/train_2000/P11_R04.png_crop_26_0000_b.png,images/train_2000/P11_R04.png_crop_26_0000_ref.png,images/train_2000/P11_R04.png_crop_26_0000_ref.png,A
test1,1405,images/train_2000/P11_R04.png_crop_56_0000_a.png,images/train_2000/P11_R04.png_crop_56_0000_b.png,images/train_2000/P11_R04.png_crop_56_0000_ref.png,images/train_2000/P11_R04.png_crop_56_0000_ref.png,B
test1,1406,images/train_2000/P11_R04.png_crop_64_0000_a.png,images/train_2000/P11_R04.png_crop_64_0000_b.png,images/train_2000/P11_R04.png_crop_64_0000_ref.png,images/train_2000/P11_R04.png_crop_64_0000_ref.png,A
test1,1407,images/train_2000/P11_R04.png_crop_69_0000_a.png,images/train_2000/P11_R04.png_crop_69_0000_b.png,images/train_2000/P11_R04.png_crop_69_0000_ref.png,images/train_2000/P11_R04.png_crop_69_0000_ref.png,B
test1,1408,images/train_2000/P11_R04.png_crop_71_0000_a.png,images/train_2000/P11_R04.png_crop_71_0000_b.png,images/train_2000/P11_R04.png_crop_71_0000_ref.png,images/train_2000/P11_R04.png_crop_71_0000_ref.png,A
test1,1409,images/train_2000/P11_R04.png_crop_75_0000_a.png,images/train_2000/P11_R04.png_crop_75_0000_b.png,images/train_2000/P11_R04.png_crop_75_0000_ref.png,images/train_2000/P11_R04.png_crop_75_0000_ref.png,B
test1,1410,images/train_2000/P11_R04.png_crop_91_0000_a.png,images/train_2000/P11_R04.png_crop_91_0000_b.png,images/train_2000/P11_R04.png_crop_91_0000_ref.png,images/train_2000/P11_R04.png_crop_91_0000_ref.png,A
test1,1411,images/train_2000/P11_R04.png_crop_93_0000_a.png,images/train_2000/P11_R04.png_crop_93_0000_b.png,images/train_2000/P11_R04.png_crop_93_0000_ref.png,images/train_2000/P11_R04.png_crop_93_0000_ref.png,A
test1,1412,images/train_2000/P11_R04.png_crop_96_0000_a.png,images/train_2000/P11_R04.png_crop_96_0000_b.png,images/train_2000/P11_R04.png_crop_96_0000_ref.png,images/train_2000/P11_R04.png_crop_96_0000_ref.png,B
test1,1413,images/train_2000/P12.png_crop_11_0000_a.png,images/train_2000/P12.png_crop_11_0000_b.png,images/train_2000/P12.png_crop_11_0000_ref.png,images/train_2000/P12.png_crop_11_0000_ref.png,B
test1,1414,images/train_2000/P12.png_crop_302_0000_a.png,images/train_2000/P12.png_crop_302_0000_b.png,images/train_2000/P12.png_crop_302_0000_ref.png,images/train_2000/P12.png_crop_302_0000_ref.png,A
test1,1415,images/train_2000/P12.png_crop_307_0000_a.png,images/train_2000/P12.png_crop_307_0000_b.png,images/train_2000/P12.png_crop_307_0000_ref.png,images/train_2000/P12.png_crop_307_0000_ref.png,A
test1,1416,images/train_2000/P12.png_crop_30_0000_a.png,images/train_2000/P12.png_crop_30_0000_b.png,images/train_2000/P12.png_crop_30_0000_ref.png,images/train_2000/P12.png_crop_30_0000_ref.png,A
test1,1417,images/train_2000/P12.png_crop_325_0000_a.png,images/train_2000/P12.png_crop_325_0000_b.png,images/train_2000/P12.png_crop_325_0000_ref.png,images/train_2000/P12.png_crop_325_0000_ref.png,A
test1,1418,images/train_2000/P12.png_crop_347_0000_a.png,images/train_2000/P12.png_crop_347_0000_b.png,images/train_2000/P12.png_crop_347_0000_ref.png,images/train_2000/P12.png_crop_347_0000_ref.png,B
test1,1419,images/train_2000/P12.png_crop_356_0000_a.png,images/train_2000/P12.png_crop_356_0000_b.png,images/train_2000/P12.png_crop_356_0000_ref.png,images/train_2000/P12.png_crop_356_0000_ref.png,B
test1,1420,images/train_2000/P12.png_crop_372_0000_a.png,images/train_2000/P12.png_crop_372_0000_b.png,images/train_2000/P12.png_crop_372_0000_ref.png,images/train_2000/P12.png_crop_372_0000_ref.png,B
test1,1421,images/train_2000/P12.png_crop_396_0000_a.png,images/train_2000/P12.png_crop_396_0000_b.png,images/train_2000/P12.png_crop_396_0000_ref.png,images/train_2000/P12.png_crop_396_0000_ref.png,B
test1,1422,images/train_2000/P12.png_crop_40_0000_a.png,images/train_2000/P12.png_crop_40_0000_b.png,images/train_2000/P12.png_crop_40_0000_ref.png,images/train_2000/P12.png_crop_40_0000_ref.png,B
test1,1423,images/train_2000/P12.png_crop_476_0000_a.png,images/train_2000/P12.png_crop_476_0000_b.png,images/train_2000/P12.png_crop_476_0000_ref.png,images/train_2000/P12.png_crop_476_0000_ref.png,A
test1,1424,images/train_2000/P12.png_crop_478_0000_a.png,images/train_2000/P12.png_crop_478_0000_b.png,images/train_2000/P12.png_crop_478_0000_ref.png,images/train_2000/P12.png_crop_478_0000_ref.png,B
test1,1425,images/train_2000/P12.png_crop_87_0000_a.png,images/train_2000/P12.png_crop_87_0000_b.png,images/train_2000/P12.png_crop_87_0000_ref.png,images/train_2000/P12.png_crop_87_0000_ref.png,A
test1,1426,images/train_2000/P12.png_crop_89_0000_a.png,images/train_2000/P12.png_crop_89_0000_b.png,images/train_2000/P12.png_crop_89_0000_ref.png,images/train_2000/P12.png_crop_89_0000_ref.png,B
test1,1427,images/train_2000/P12.png_crop_98_0000_a.png,images/train_2000/P12.png_crop_98_0000_b.png,images/train_2000/P12.png_crop_98_0000_ref.png,images/train_2000/P12.png_crop_98_0000_ref.png,B
test1,1428,images/train_2000/P12.png_crop_9_0000_a.png,images/train_2000/P12.png_crop_9_0000_b.png,images/train_2000/P12.png_crop_9_0000_ref.png,images/train_2000/P12.png_crop_9_0000_ref.png,B
test1,1429,images/train_2000/P13_R01.png_crop_12_0000_a.png,images/train_2000/P13_R01.png_crop_12_0000_b.png,images/train_2000/P13_R01.png_crop_12_0000_ref.png,images/train_2000/P13_R01.png_crop_12_0000_ref.png,B
test1,1430,images/train_2000/P13_R01.png_crop_13_0000_a.png,images/train_2000/P13_R01.png_crop_13_0000_b.png,images/train_2000/P13_R01.png_crop_13_0000_ref.png,images/train_2000/P13_R01.png_crop_13_0000_ref.png,A
test1,1431,images/train_2000/P13_R01.png_crop_15_0000_a.png,images/train_2000/P13_R01.png_crop_15_0000_b.png,images/train_2000/P13_R01.png_crop_15_0000_ref.png,images/train_2000/P13_R01.png_crop_15_0000_ref.png,A
test1,1432,images/train_2000/P13_R01.png_crop_22_0000_a.png,images/train_2000/P13_R01.png_crop_22_0000_b.png,images/train_2000/P13_R01.png_crop_22_0000_ref.png,images/train_2000/P13_R01.png_crop_22_0000_ref.png,A
test1,1433,images/train_2000/P13_R01.png_crop_29_0000_a.png,images/train_2000/P13_R01.png_crop_29_0000_b.png,images/train_2000/P13_R01.png_crop_29_0000_ref.png,images/train_2000/P13_R01.png_crop_29_0000_ref.png,B
test1,1434,images/train_2000/P13_R01.png_crop_2_0000_a.png,images/train_2000/P13_R01.png_crop_2_0000_b.png,images/train_2000/P13_R01.png_crop_2_0000_ref.png,images/train_2000/P13_R01.png_crop_2_0000_ref.png,A
test1,1435,images/train_2000/P13_R01.png_crop_40_0000_a.png,images/train_2000/P13_R01.png_crop_40_0000_b.png,images/train_2000/P13_R01.png_crop_40_0000_ref.png,images/train_2000/P13_R01.png_crop_40_0000_ref.png,A
test1,1436,images/train_2000/P13_R01.png_crop_44_0000_a.png,images/train_2000/P13_R01.png_crop_44_0000_b.png,images/train_2000/P13_R01.png_crop_44_0000_ref.png,images/train_2000/P13_R01.png_crop_44_0000_ref.png,B
test1,1437,images/train_2000/P13_R01.png_crop_59_0000_a.png,images/train_2000/P13_R01.png_crop_59_0000_b.png,images/train_2000/P13_R01.png_crop_59_0000_ref.png,images/train_2000/P13_R01.png_crop_59_0000_ref.png,B
test1,1438,images/train_2000/P13_R01.png_crop_61_0000_a.png,images/train_2000/P13_R01.png_crop_61_0000_b.png,images/train_2000/P13_R01.png_crop_61_0000_ref.png,images/train_2000/P13_R01.png_crop_61_0000_ref.png,B
test1,1439,images/train_2000/P13_R01.png_crop_87_0000_a.png,images/train_2000/P13_R01.png_crop_87_0000_b.png,images/train_2000/P13_R01.png_crop_87_0000_ref.png,images/train_2000/P13_R01.png_crop_87_0000_ref.png,A
test1,1440,images/train_2000/P13_R01.png_crop_89_0000_a.png,images/train_2000/P13_R01.png_crop_89_0000_b.png,images/train_2000/P13_R01.png_crop_89_0000_ref.png,images/train_2000/P13_R01.png_crop_89_0000_ref.png,B
test1,1441,images/train_2000/P13_R02.png_crop_11_0000_a.png,images/train_2000/P13_R02.png_crop_11_0000_b.png,images/train_2000/P13_R02.png_crop_11_0000_ref.png,images/train_2000/P13_R02.png_crop_11_0000_ref.png,A
test1,1442,images/train_2000/P13_R02.png_crop_18_0000_a.png,images/train_2000/P13_R02.png_crop_18_0000_b.png,images/train_2000/P13_R02.png_crop_18_0000_ref.png,images/train_2000/P13_R02.png_crop_18_0000_ref.png,B
test1,1443,images/train_2000/P13_R02.png_crop_19_0000_a.png,images/train_2000/P13_R02.png_crop_19_0000_b.png,images/train_2000/P13_R02.png_crop_19_0000_ref.png,images/train_2000/P13_R02.png_crop_19_0000_ref.png,B
test1,1444,images/train_2000/P13_R02.png_crop_27_0000_a.png,images/train_2000/P13_R02.png_crop_27_0000_b.png,images/train_2000/P13_R02.png_crop_27_0000_ref.png,images/train_2000/P13_R02.png_crop_27_0000_ref.png,A
test1,1445,images/train_2000/P13_R02.png_crop_35_0000_a.png,images/train_2000/P13_R02.png_crop_35_0000_b.png,images/train_2000/P13_R02.png_crop_35_0000_ref.png,images/train_2000/P13_R02.png_crop_35_0000_ref.png,A
test1,1446,images/train_2000/P13_R02.png_crop_40_0000_a.png,images/train_2000/P13_R02.png_crop_40_0000_b.png,images/train_2000/P13_R02.png_crop_40_0000_ref.png,images/train_2000/P13_R02.png_crop_40_0000_ref.png,A
test1,1447,images/train_2000/P13_R02.png_crop_57_0000_a.png,images/train_2000/P13_R02.png_crop_57_0000_b.png,images/train_2000/P13_R02.png_crop_57_0000_ref.png,images/train_2000/P13_R02.png_crop_57_0000_ref.png,A
test1,1448,images/train_2000/P13_R02.png_crop_61_0000_a.png,images/train_2000/P13_R02.png_crop_61_0000_b.png,images/train_2000/P13_R02.png_crop_61_0000_ref.png,images/train_2000/P13_R02.png_crop_61_0000_ref.png,B
test1,1449,images/train_2000/P13_R02.png_crop_71_0000_a.png,images/train_2000/P13_R02.png_crop_71_0000_b.png,images/train_2000/P13_R02.png_crop_71_0000_ref.png,images/train_2000/P13_R02.png_crop_71_0000_ref.png,B
test1,1450,images/train_2000/P13_R02.png_crop_76_0000_a.png,images/train_2000/P13_R02.png_crop_76_0000_b.png,images/train_2000/P13_R02.png_crop_76_0000_ref.png,images/train_2000/P13_R02.png_crop_76_0000_ref.png,A
test1,1451,images/train_2000/P13_R02.png_crop_77_0000_a.png,images/train_2000/P13_R02.png_crop_77_0000_b.png,images/train_2000/P13_R02.png_crop_77_0000_ref.png,images/train_2000/P13_R02.png_crop_77_0000_ref.png,A
test1,1452,images/train_2000/P13_R03.png_crop_101_0000_a.png,images/train_2000/P13_R03.png_crop_101_0000_b.png,images/train_2000/P13_R03.png_crop_101_0000_ref.png,images/train_2000/P13_R03.png_crop_101_0000_ref.png,A
test1,1453,images/train_2000/P13_R03.png_crop_103_0000_a.png,images/train_2000/P13_R03.png_crop_103_0000_b.png,images/train_2000/P13_R03.png_crop_103_0000_ref.png,images/train_2000/P13_R03.png_crop_103_0000_ref.png,B
test1,1454,images/train_2000/P13_R03.png_crop_18_0000_a.png,images/train_2000/P13_R03.png_crop_18_0000_b.png,images/train_2000/P13_R03.png_crop_18_0000_ref.png,images/train_2000/P13_R03.png_crop_18_0000_ref.png,B
test1,1455,images/train_2000/P13_R03.png_crop_22_0000_a.png,images/train_2000/P13_R03.png_crop_22_0000_b.png,images/train_2000/P13_R03.png_crop_22_0000_ref.png,images/train_2000/P13_R03.png_crop_22_0000_ref.png,B
test1,1456,images/train_2000/P13_R03.png_crop_29_0000_a.png,images/train_2000/P13_R03.png_crop_29_0000_b.png,images/train_2000/P13_R03.png_crop_29_0000_ref.png,images/train_2000/P13_R03.png_crop_29_0000_ref.png,B
test1,1457,images/train_2000/P13_R03.png_crop_37_0000_a.png,images/train_2000/P13_R03.png_crop_37_0000_b.png,images/train_2000/P13_R03.png_crop_37_0000_ref.png,images/train_2000/P13_R03.png_crop_37_0000_ref.png,B
test1,1458,images/train_2000/P13_R03.png_crop_52_0000_a.png,images/train_2000/P13_R03.png_crop_52_0000_b.png,images/train_2000/P13_R03.png_crop_52_0000_ref.png,images/train_2000/P13_R03.png_crop_52_0000_ref.png,A
test1,1459,images/train_2000/P13_R03.png_crop_59_0000_a.png,images/train_2000/P13_R03.png_crop_59_0000_b.png,images/train_2000/P13_R03.png_crop_59_0000_ref.png,images/train_2000/P13_R03.png_crop_59_0000_ref.png,A
test1,1460,images/train_2000/P13_R03.png_crop_63_0000_a.png,images/train_2000/P13_R03.png_crop_63_0000_b.png,images/train_2000/P13_R03.png_crop_63_0000_ref.png,images/train_2000/P13_R03.png_crop_63_0000_ref.png,B
test1,1461,images/train_2000/P13_R03.png_crop_79_0000_a.png,images/train_2000/P13_R03.png_crop_79_0000_b.png,images/train_2000/P13_R03.png_crop_79_0000_ref.png,images/train_2000/P13_R03.png_crop_79_0000_ref.png,B
test1,1462,images/train_2000/P13_R03.png_crop_80_0000_a.png,images/train_2000/P13_R03.png_crop_80_0000_b.png,images/train_2000/P13_R03.png_crop_80_0000_ref.png,images/train_2000/P13_R03.png_crop_80_0000_ref.png,B
test1,1463,images/train_2000/P13_R03.png_crop_90_0000_a.png,images/train_2000/P13_R03.png_crop_90_0000_b.png,images/train_2000/P13_R03.png_crop_90_0000_ref.png,images/train_2000/P13_R03.png_crop_90_0000_ref.png,A
test1,1464,images/train_2000/P13_R03.png_crop_93_0000_a.png,images/train_2000/P13_R03.png_crop_93_0000_b.png,images/train_2000/P13_R03.png_crop_93_0000_ref.png,images/train_2000/P13_R03.png_crop_93_0000_ref.png,A
test1,1465,images/train_2000/P13_R04.png_crop_15_0000_a.png,images/train_2000/P13_R04.png_crop_15_0000_b.png,images/train_2000/P13_R04.png_crop_15_0000_ref.png,images/train_2000/P13_R04.png_crop_15_0000_ref.png,B
test1,1466,images/train_2000/P1_R01.png_crop_146_0000_a.png,images/train_2000/P1_R01.png_crop_146_0000_b.png,images/train_2000/P1_R01.png_crop_146_0000_ref.png,images/train_2000/P1_R01.png_crop_146_0000_ref.png,A
test1,1467,images/train_2000/P1_R01.png_crop_148_0000_a.png,images/train_2000/P1_R01.png_crop_148_0000_b.png,images/train_2000/P1_R01.png_crop_148_0000_ref.png,images/train_2000/P1_R01.png_crop_148_0000_ref.png,B
test1,1468,images/train_2000/P1_R01.png_crop_15_0000_a.png,images/train_2000/P1_R01.png_crop_15_0000_b.png,images/train_2000/P1_R01.png_crop_15_0000_ref.png,images/train_2000/P1_R01.png_crop_15_0000_ref.png,B
test1,1469,images/train_2000/P1_R01.png_crop_21_0000_a.png,images/train_2000/P1_R01.png_crop_21_0000_b.png,images/train_2000/P1_R01.png_crop_21_0000_ref.png,images/train_2000/P1_R01.png_crop_21_0000_ref.png,A
test1,1470,images/train_2000/P1_R01.png_crop_24_0000_a.png,images/train_2000/P1_R01.png_crop_24_0000_b.png,images/train_2000/P1_R01.png_crop_24_0000_ref.png,images/train_2000/P1_R01.png_crop_24_0000_ref.png,A
test1,1471,images/train_2000/P1_R01.png_crop_31_0000_a.png,images/train_2000/P1_R01.png_crop_31_0000_b.png,images/train_2000/P1_R01.png_crop_31_0000_ref.png,images/train_2000/P1_R01.png_crop_31_0000_ref.png,B
test1,1472,images/train_2000/P1_R01.png_crop_67_0000_a.png,images/train_2000/P1_R01.png_crop_67_0000_b.png,images/train_2000/P1_R01.png_crop_67_0000_ref.png,images/train_2000/P1_R01.png_crop_67_0000_ref.png,A
test1,1473,images/train_2000/P1_R01.png_crop_68_0000_a.png,images/train_2000/P1_R01.png_crop_68_0000_b.png,images/train_2000/P1_R01.png_crop_68_0000_ref.png,images/train_2000/P1_R01.png_crop_68_0000_ref.png,A
test1,1474,images/train_2000/P1_R01.png_crop_79_0000_a.png,images/train_2000/P1_R01.png_crop_79_0000_b.png,images/train_2000/P1_R01.png_crop_79_0000_ref.png,images/train_2000/P1_R01.png_crop_79_0000_ref.png,B
test1,1475,images/train_2000/P1_R02.png_crop_137_0000_a.png,images/train_2000/P1_R02.png_crop_137_0000_b.png,images/train_2000/P1_R02.png_crop_137_0000_ref.png,images/train_2000/P1_R02.png_crop_137_0000_ref.png,A
test1,1476,images/train_2000/P1_R02.png_crop_41_0000_a.png,images/train_2000/P1_R02.png_crop_41_0000_b.png,images/train_2000/P1_R02.png_crop_41_0000_ref.png,images/train_2000/P1_R02.png_crop_41_0000_ref.png,A
test1,1477,images/train_2000/P1_R02.png_crop_46_0000_a.png,images/train_2000/P1_R02.png_crop_46_0000_b.png,images/train_2000/P1_R02.png_crop_46_0000_ref.png,images/train_2000/P1_R02.png_crop_46_0000_ref.png,B
test1,1478,images/train_2000/P1_R02.png_crop_4_0000_a.png,images/train_2000/P1_R02.png_crop_4_0000_b.png,images/train_2000/P1_R02.png_crop_4_0000_ref.png,images/train_2000/P1_R02.png_crop_4_0000_ref.png,A
test1,1479,images/train_2000/P1_R02.png_crop_5_0000_a.png,images/train_2000/P1_R02.png_crop_5_0000_b.png,images/train_2000/P1_R02.png_crop_5_0000_ref.png,images/train_2000/P1_R02.png_crop_5_0000_ref.png,B
test1,1480,images/train_2000/P1_R02.png_crop_81_0000_a.png,images/train_2000/P1_R02.png_crop_81_0000_b.png,images/train_2000/P1_R02.png_crop_81_0000_ref.png,images/train_2000/P1_R02.png_crop_81_0000_ref.png,A
test1,1481,images/train_2000/P1_R02.png_crop_87_0000_a.png,images/train_2000/P1_R02.png_crop_87_0000_b.png,images/train_2000/P1_R02.png_crop_87_0000_ref.png,images/train_2000/P1_R02.png_crop_87_0000_ref.png,B
test1,1482,images/train_2000/P1_R02.png_crop_88_0000_a.png,images/train_2000/P1_R02.png_crop_88_0000_b.png,images/train_2000/P1_R02.png_crop_88_0000_ref.png,images/train_2000/P1_R02.png_crop_88_0000_ref.png,B
test1,1483,images/train_2000/P2.png_crop_104_0000_a.png,images/train_2000/P2.png_crop_104_0000_b.png,images/train_2000/P2.png_crop_104_0000_ref.png,images/train_2000/P2.png_crop_104_0000_ref.png,A
test1,1484,images/train_2000/P2.png_crop_111_0000_a.png,images/train_2000/P2.png_crop_111_0000_b.png,images/train_2000/P2.png_crop_111_0000_ref.png,images/train_2000/P2.png_crop_111_0000_ref.png,B
test1,1485,images/train_2000/P2.png_crop_113_0000_a.png,images/train_2000/P2.png_crop_113_0000_b.png,images/train_2000/P2.png_crop_113_0000_ref.png,images/train_2000/P2.png_crop_113_0000_ref.png,A
test1,1486,images/train_2000/P2.png_crop_124_0000_a.png,images/train_2000/P2.png_crop_124_0000_b.png,images/train_2000/P2.png_crop_124_0000_ref.png,images/train_2000/P2.png_crop_124_0000_ref.png,A
test1,1487,images/train_2000/P2.png_crop_126_0000_a.png,images/train_2000/P2.png_crop_126_0000_b.png,images/train_2000/P2.png_crop_126_0000_ref.png,images/train_2000/P2.png_crop_126_0000_ref.png,B
test1,1488,images/train_2000/P2.png_crop_129_0000_a.png,images/train_2000/P2.png_crop_129_0000_b.png,images/train_2000/P2.png_crop_129_0000_ref.png,images/train_2000/P2.png_crop_129_0000_ref.png,B
test1,1489,images/train_2000/P2.png_crop_138_0000_a.png,images/train_2000/P2.png_crop_138_0000_b.png,images/train_2000/P2.png_crop_138_0000_ref.png,images/train_2000/P2.png_crop_138_0000_ref.png,B
test1,1490,images/train_2000/P2.png_crop_157_0000_a.png,images/train_2000/P2.png_crop_157_0000_b.png,images/train_2000/P2.png_crop_157_0000_ref.png,images/train_2000/P2.png_crop_157_0000_ref.png,A
test1,1491,images/train_2000/P2.png_crop_161_0000_a.png,images/train_2000/P2.png_crop_161_0000_b.png,images/train_2000/P2.png_crop_161_0000_ref.png,images/train_2000/P2.png_crop_161_0000_ref.png,B
test1,1492,images/train_2000/P2.png_crop_166_0000_a.png,images/train_2000/P2.png_crop_166_0000_b.png,images/train_2000/P2.png_crop_166_0000_ref.png,images/train_2000/P2.png_crop_166_0000_ref.png,B
test1,1493,images/train_2000/P2.png_crop_17_0000_a.png,images/train_2000/P2.png_crop_17_0000_b.png,images/train_2000/P2.png_crop_17_0000_ref.png,images/train_2000/P2.png_crop_17_0000_ref.png,A
test1,1494,images/train_2000/P2.png_crop_208_0000_a.png,images/train_2000/P2.png_crop_208_0000_b.png,images/train_2000/P2.png_crop_208_0000_ref.png,images/train_2000/P2.png_crop_208_0000_ref.png,A
test1,1495,images/train_2000/P2.png_crop_215_0000_a.png,images/train_2000/P2.png_crop_215_0000_b.png,images/train_2000/P2.png_crop_215_0000_ref.png,images/train_2000/P2.png_crop_215_0000_ref.png,B
test1,1496,images/train_2000/P2.png_crop_235_0000_a.png,images/train_2000/P2.png_crop_235_0000_b.png,images/train_2000/P2.png_crop_235_0000_ref.png,images/train_2000/P2.png_crop_235_0000_ref.png,B
test1,1497,images/train_2000/P2.png_crop_242_0000_a.png,images/train_2000/P2.png_crop_242_0000_b.png,images/train_2000/P2.png_crop_242_0000_ref.png,images/train_2000/P2.png_crop_242_0000_ref.png,A
test1,1498,images/train_2000/P2.png_crop_257_0000_a.png,images/train_2000/P2.png_crop_257_0000_b.png,images/train_2000/P2.png_crop_257_0000_ref.png,images/train_2000/P2.png_crop_257_0000_ref.png,A
test1,1499,images/train_2000/P2.png_crop_262_0000_a.png,images/train_2000/P2.png_crop_262_0000_b.png,images/train_2000/P2.png_crop_262_0000_ref.png,images/train_2000/P2.png_crop_262_0000_ref.png,A
test1,1500,images/train_2000/P2.png_crop_282_0000_a.png,images/train_2000/P2.png_crop_282_0000_b.png,images/train_2000/P2.png_crop_282_0000_ref.png,images/train_2000/P2.png_crop_282_0000_ref.png,A
test1,1501,images/train_2000/P2.png_crop_299_0000_a.png,images/train_2000/P2.png_crop_299_0000_b.png,images/train_2000/P2.png_crop_299_0000_ref.png,images/train_2000/P2.png_crop_299_0000_ref.png,B
test1,1502,images/train_2000/P2.png_crop_327_0000_a.png,images/train_2000/P2.png_crop_327_0000_b.png,images/train_2000/P2.png_crop_327_0000_ref.png,images/train_2000/P2.png_crop_327_0000_ref.png,A
test1,1503,images/train_2000/P2.png_crop_329_0000_a.png,images/train_2000/P2.png_crop_329_0000_b.png,images/train_2000/P2.png_crop_329_0000_ref.png,images/train_2000/P2.png_crop_329_0000_ref.png,B
test1,1504,images/train_2000/P2.png_crop_336_0000_a.png,images/train_2000/P2.png_crop_336_0000_b.png,images/train_2000/P2.png_crop_336_0000_ref.png,images/train_2000/P2.png_crop_336_0000_ref.png,A
